surface	source	record_paths	occurrences	label	semantic_type	target_curie	ontology_label	label_match	target_label	target_label_match	declared_exact_synonyms	asserted_predicate	status
causal_node	data/traits/**/*.yaml	data/traits/physiology/methylotrophic.yaml	1	methylotrophic	TRAIT	METPO:1000651	methylotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/wood_ljungdahl_pathway.yaml	1	methyltransferase	GENE_OR_PROTEIN	GO:0102036	methyltetrahydrofolate:corrinoid/iron-sulfur protein methyltransferase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/microaerophilic.yaml | data/traits/environment/oxygen_preference.yaml	2	microaerophilic	TRAIT	METPO:1000604	microaerophilic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/microaerotolerant.yaml	1	microaerotolerant	TRAIT	METPO:1000610	microaerotolerant	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/mixed_acid_fermentation.yaml	1	mixed-acid fermentation	TRAIT	traitmech:000027							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/mixotrophic.yaml	1	mixotrophic	TRAIT	METPO:1000652	mixotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/mobile_genetic_element.yaml	1	mobile genetic element	TRAIT	traitmech:000089							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/moderately_halophilic.yaml	1	moderately halophilic	TRAIT	METPO:1000623	moderately halophilic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/bacillus_shaped.yaml	1	moenomycin	CHEMICAL	CHEBI:28908	bambermycin	NO_EXACT_LABEL_MATCH			(2S,3S,4R,5R,6R)-5-{[(2S,3R,4R,5S,6R)-3-acetamido-5-{[(2S,3R,4R,5S,6R)-3-acetamido-4-hydroxy-6-methyl-5-({(2R,3R,4S,5R,6S)-3,4,5-trihydroxy-6-[(2-hydroxy-5-oxocyclopent-1-en-1-yl)carbamoyl]tetrahydro-2H-pyran-2-yl}oxy)tetrahydro-2H-pyran-2-yl]oxy}-4-hydroxy-6-({[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]oxy}methyl)tetrahydro-2H-pyran-2-yl]oxy}-4-(carbamoyloxy)-6-({[(2R)-2-carboxy-2-{[(2E,6E,13E)-3,8,8,14,18-pentamethyl-11-methylenenonadeca-2,6,13,17-tetraen-1-yl]oxy}ethoxy](hydroxy)phosphoryl}oxy)-3-hydroxy-3-methyltetrahydro-2H-pyran-2-carboxylic acid		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/upper/biological_process.yaml	1	molecular function	MOLECULAR_FUNCTION	GO:0003674	molecular_function	EXACT_SYNONYM			molecular function		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/fermentative_hydrogen_production.yaml | data/traits/metabolism/homoacetogenesis.yaml | data/traits/metabolism/methanogenesis.yaml | data/traits/metabolism/mixed_acid_fermentation.yaml | data/traits/metabolism/syntrophy.yaml | data/traits/physiology/autotrophic.yaml | data/traits/physiology/chemolithoheterotrophic.yaml | data/traits/physiology/hydrogenotrophic.yaml | data/traits/physiology/lithoheterotrophic.yaml | data/traits/physiology/lithotrophic.yaml	10	molecular hydrogen	CHEMICAL	CHEBI:18276	dihydrogen	NO_EXACT_LABEL_MATCH			dihydrogen | Hydrogen		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/aerobic.yaml | data/traits/environment/aerotolerant.yaml | data/traits/environment/anaerobic.yaml | data/traits/environment/facultative_oxygen_preference.yaml | data/traits/environment/facultatively_aerobic.yaml | data/traits/environment/facultatively_anaerobic.yaml | data/traits/environment/microaerophilic.yaml | data/traits/environment/obligately_aerobic.yaml | data/traits/environment/obligately_anaerobic.yaml | data/traits/environment/oxygen_preference.yaml | data/traits/environment/strictly_anaerobic.yaml | data/traits/metabolism/aerobic_respiration.yaml | data/traits/metabolism/cable_bacteria_metabolism.yaml | data/traits/metabolism/dicarboxylate_four_hydroxybutyrate_cycle.yaml | data/traits/metabolism/nitrogen_fixation.yaml | data/traits/metabolism/oxygenic_photosynthesis.yaml | data/traits/metabolism/respiration.yaml | data/traits/physiology/bioluminescence.yaml | data/traits/physiology/catalase_activity.yaml | data/traits/physiology/lithoheterotrophic.yaml | data/traits/physiology/lithotrophic.yaml | data/traits/physiology/methanotrophic.yaml | data/traits/physiology/oxidase_activity.yaml | data/traits/physiology/photoautotrophic.yaml	24	molecular oxygen	CHEMICAL	CHEBI:15379	dioxygen	NO_EXACT_LABEL_MATCH			dioxygen | Oxygen		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/catalase_activity.yaml	1	monofunctional heme catalase	GENE_OR_PROTEIN	InterPro:IPR018028							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/monotrichous.yaml	1	monotrichous	TRAIT	traitmech:000057							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/motile.yaml	1	motile	TRAIT	METPO:1000702	motile	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/motility.yaml	1	motility	TRAIT	METPO:1000701	motility	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/chemoheterotrophic.yaml	1	mtlD mannitol-1-phosphate dehydrogenase	GENE_OR_PROTEIN	InterPro:IPR023028							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/manganese_oxidation.yaml	1	multicopper oxidase	GENE_OR_PROTEIN	InterPro:IPR045087							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/ecology/mutualism.yaml	1	mutualism	TRAIT	traitmech:000041							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/mycelial_growth.yaml	1	mycelial growth	TRAIT	traitmech:000074							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/uv_radiation_tolerant.yaml	1	mycosporine-like amino acids	CHEMICAL	CHEBI:35738	mycosporine-like amino acid	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/natural_competence.yaml	1	natural competence	TRAIT	traitmech:000087							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/facultatively_acidophilic.yaml | data/traits/environment/facultatively_alkaphilic.yaml | data/traits/environment/neutrophilic.yaml | data/traits/environment/ph_optimum_mid1.yaml	4	near-neutral external pH	ENVIRONMENTAL_FACTOR	PATO:0001428	medium acidity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/neutrophilic.yaml	1	neutrophilic	TRAIT	METPO:1003001	neutrophilic	CANONICAL_LABEL			neutralophile | neutralophilic | neutrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/facultative_oxygen_preference.yaml | data/traits/metabolism/anaerobic_oxidation_of_methane.yaml | data/traits/metabolism/anaerobic_respiration.yaml | data/traits/metabolism/denitrification.yaml | data/traits/metabolism/dissimilatory_nitrate_reduction_to_ammonium.yaml | data/traits/metabolism/respiration.yaml | data/traits/physiology/hydrogenotrophic.yaml	7	nitrate	CHEMICAL	CHEBI:17632	nitrate	CANONICAL_LABEL			nitrate | trioxidonitrate(1-) | trioxonitrate(1-) | trioxonitrate(V)		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/biofilm_formation.yaml	1	nitric oxide	CHEMICAL	CHEBI:16480	nitric oxide	CANONICAL_LABEL			oxidonitrogen(.) | oxoazanyl		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/anaerobic_oxidation_of_methane.yaml | data/traits/metabolism/anaerobic_respiration.yaml | data/traits/metabolism/dissimilatory_nitrate_reduction_to_ammonium.yaml | data/traits/physiology/chemolithotrophic.yaml | data/traits/physiology/lithotrophic.yaml	5	nitrite	CHEMICAL	CHEBI:16301	nitrite	CANONICAL_LABEL			dioxidonitrate(1-) | dioxonitrate(1-) | dioxonitrate(III) | Nitrite | nitrite		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/nitrogen_fixing_symbiosis.yaml | data/traits/metabolism/nitrogen_fixation.yaml | data/traits/morphology/heterocyst.yaml	3	nitrogen fixation	BIOLOGICAL_PROCESS	GO:0009399	nitrogen fixation	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/nitrogen_fixation.yaml	1	nitrogen fixation	TRAIT	traitmech:000103							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/anaerobic_respiration.yaml	1	nitrogen oxides	CHEMICAL	CHEBI:35196	nitrogen oxide	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/nitrogen_fixing_symbiosis.yaml	1	nitrogen-fixing symbiosis	TRAIT	traitmech:000044							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/nitrogen_fixation.yaml	1	nitrogenase	GENE_OR_PROTEIN	GO:0016610	nitrogenase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/nitrogen_fixing_symbiosis.yaml	1	nitrogenase complex	GENE_OR_PROTEIN	GO:0016610	nitrogenase complex	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/anaerobic_respiration.yaml | data/traits/physiology/chemolithotrophic.yaml	2	nitrous oxide	CHEMICAL	CHEBI:17045	dinitrogen oxide	NO_EXACT_LABEL_MATCH			Dinitrogen oxide | dinitrogen oxide | oxidodinitrogen(N--N)		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/anaerobic_respiration.yaml	1	nitrous oxide reductase (NosZ)	GENE_OR_PROTEIN	GO:0050304	nitrous-oxide reductase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/denitrification.yaml	1	nitrous oxide reductase NosZ	GENE_OR_PROTEIN	GO:0050304	nitrous-oxide reductase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/non_halophilic.yaml	1	non halophilic	TRAIT	METPO:1000624	non halophilic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/non_motile.yaml	1	non motile	TRAIT	METPO:1000703	non motile	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/non_spore_forming.yaml	1	non-spore forming	TRAIT	METPO:1000872	non-spore forming	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/uv_radiation_tolerant.yaml	1	nucleotide-excision repair	BIOLOGICAL_PROCESS	GO:0006289	nucleotide-excision repair	CANONICAL_LABEL			NER | pyrimidine-dimer repair, DNA damage excision		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/nutrient_adaptation.yaml	1	nutrient adaptation	TRAIT	METPO:1000731	nutrient adaptation	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/nutrient_adaptation.yaml	1	nutrient sensing	BIOLOGICAL_PROCESS	GO:0009594	detection of nutrient	NO_EXACT_LABEL_MATCH			detection of nutrients		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/obligately_acidophilic.yaml	1	obligately acidophilic	TRAIT	METPO:1003006	obligately acidophilic	CANONICAL_LABEL			obligate acidophile | obligately acidophilic		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/obligately_aerobic.yaml	1	obligately aerobic	TRAIT	METPO:1000606	obligately aerobic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/obligately_alkaphilic.yaml	1	obligately alkaphilic	TRAIT	METPO:1003004	obligately alkaliphilic	NO_EXACT_LABEL_MATCH			obligate alkaliphile | obligate alkaphilic | obligately alkaliphilic		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/obligately_anaerobic.yaml	1	obligately anaerobic	TRAIT	METPO:1000607	obligately anaerobic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/obligately_piezophilic.yaml	1	obligately piezophilic	TRAIT	traitmech:000002							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/upper/material_entity.yaml | data/traits/upper/observation.yaml	2	observation	EXPERIMENTAL_FACTOR	METPO:1001000	obsolete observation	NO_EXACT_LABEL_MATCH					DEPRECATED_TERM
causal_node	data/traits/**/*.yaml	data/traits/metabolism/biopolymer_degradation.yaml	1	oligosaccharides	CHEMICAL	CHEBI:50699	oligosaccharide	EXACT_SYNONYM			oligosaccharides		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/nutrient_adaptation.yaml | data/traits/physiology/oligotrophic.yaml	2	oligotrophic	TRAIT	METPO:1000654	oligotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/opportunistic_pathogen.yaml	1	opportunistic pathogen	TRAIT	traitmech:000046							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/optimum_phenotype_with_numerical_limits.yaml	1	optimum phenotype with numerical limits	TRAIT	METPO:1000536	optimum phenotype with numerical limits	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/orange_pigmented.yaml	1	orange pigmented	TRAIT	METPO:1003026	orange pigmented	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/nitrogen_fixing_symbiosis.yaml	1	organic acids	CHEMICAL	CHEBI:64709	organic acid	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/lithoheterotrophic.yaml | data/traits/physiology/mixotrophic.yaml | data/traits/physiology/photoheterotrophic.yaml	3	organic carbon	CHEMICAL	CHEBI:50860	organic molecular entity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/chemolithoheterotrophic.yaml | data/traits/physiology/chemoorganotrophic.yaml | data/traits/physiology/chemotrophic.yaml | data/traits/physiology/organoheterotrophic.yaml | data/traits/physiology/organotrophic.yaml | data/traits/physiology/photoorganoheterotrophic.yaml	6	organic compound	CHEMICAL	CHEBI:50860	organic molecular entity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/chemoheterotrophic.yaml | data/traits/physiology/chemoorganoheterotrophic.yaml | data/traits/physiology/heterotrophic.yaml	3	organic molecule	CHEMICAL	CHEBI:72695	organic molecule	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/organoheterotrophic.yaml	1	organoheterotrophic	TRAIT	METPO:1000664	organoheterotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/organotrophic.yaml	1	organotrophic	TRAIT	METPO:1000655	organotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/extremely_halophilic.yaml | data/traits/environment/halophilic.yaml | data/traits/environment/halophily_preference.yaml | data/traits/environment/halotolerant.yaml | data/traits/environment/moderately_halophilic.yaml | data/traits/environment/nacl_optimum.yaml | data/traits/environment/slightly_halophilic.yaml	7	osmotic stress	BIOLOGICAL_PROCESS	GO:0006970	response to osmotic stress	NO_EXACT_LABEL_MATCH			osmotic response | osmotic stress response		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/gram_negative.yaml | data/traits/morphology/gram_stain.yaml | data/traits/morphology/triangular_shaped.yaml	3	outer membrane	CELLULAR_LOCALIZATION	GO:0019867	outer membrane	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/oval_shaped.yaml	1	oval shaped	TRAIT	METPO:1000678	oval shaped	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/ovoid_shaped.yaml	1	ovoid shaped	TRAIT	METPO:1000677	ovoid shaped	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dicarboxylate_four_hydroxybutyrate_cycle.yaml | data/traits/metabolism/propionic_acid_fermentation.yaml	2	oxaloacetate	CHEMICAL	CHEBI:16452	oxaloacetate(2-)	NO_EXACT_LABEL_MATCH			2-oxobutanedioate		SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/oxidase_activity.yaml	1	oxidase activity	TRAIT	traitmech:000076							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta.yaml | data/traits/physiology/organoheterotrophic.yaml | data/traits/physiology/persister_cell_formation.yaml	3	oxidative phosphorylation	PATHWAY	GO:0006119	oxidative phosphorylation	CANONICAL_LABEL			respiratory-chain phosphorylation		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/oxidative_stress_response.yaml	1	oxidative stress response	TRAIT	traitmech:000079							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/environment/oxygen_preference.yaml	1	oxygen preference	TRAIT	METPO:1000601	oxygen preference	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/oxygenic_photosynthesis.yaml	1	oxygenic photosynthesis	TRAIT	traitmech:000034							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/metabolism/fermentative_hydrogen_production.yaml	1	pH	ENVIRONMENTAL_FACTOR	PATO:0001842	acidity	EXACT_SYNONYM			pH		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/delta_phenotype_with_numerical_limits.yaml | data/traits/environment/ph_delta.yaml | data/traits/environment/ph_delta_high.yaml | data/traits/environment/ph_delta_low.yaml | data/traits/environment/ph_delta_mid1.yaml | data/traits/environment/ph_delta_mid2.yaml | data/traits/environment/ph_delta_mid3.yaml | data/traits/environment/ph_delta_very_low.yaml | data/traits/environment/ph_phenotype_with_numerical_limits.yaml	9	pH delta	TRAIT	METPO:1000232	pH delta	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_high.yaml	1	pH delta high	TRAIT	METPO:1000478	pH delta high	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_low.yaml	1	pH delta low	TRAIT	METPO:1000474	pH delta low	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_mid1.yaml	1	pH delta mid1	TRAIT	METPO:1000475	pH delta mid1	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_mid2.yaml	1	pH delta mid2	TRAIT	METPO:1000476	pH delta mid2	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_mid3.yaml	1	pH delta mid3	TRAIT	METPO:1000477	pH delta mid3	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_delta_very_low.yaml	1	pH delta very low	TRAIT	METPO:1000473	pH delta very low	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_growth_preference.yaml	1	pH growth preference	TRAIT	METPO:1003000	pH growth preference	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/optimum_phenotype_with_numerical_limits.yaml | data/traits/environment/ph_optimum.yaml | data/traits/environment/ph_optimum_high.yaml | data/traits/environment/ph_optimum_low.yaml | data/traits/environment/ph_optimum_mid1.yaml | data/traits/environment/ph_optimum_mid2.yaml | data/traits/environment/ph_phenotype_with_numerical_limits.yaml	7	pH optimum	TRAIT	METPO:1000331	pH optimum	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_optimum_high.yaml	1	pH optimum high	TRAIT	METPO:1000458	pH optimum high	CANONICAL_LABEL			Alkali Tolerant | Alkaliphile | Extreme Alkaliphile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_optimum_low.yaml	1	pH optimum low	TRAIT	METPO:1000455	pH optimum low	CANONICAL_LABEL			Acid Tolerant | Acidophile | Extreme Acidophile | Facultative acidophile | Obligative acidophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_optimum_mid1.yaml	1	pH optimum mid1	TRAIT	METPO:1000456	pH optimum mid1	CANONICAL_LABEL			Alkali Tolerant | Neutrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_optimum_mid2.yaml	1	pH optimum mid2	TRAIT	METPO:1000457	pH optimum mid2	CANONICAL_LABEL			Alkali Tolerant | Alkaliphile | Neutrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_phenotype_with_numerical_limits.yaml	1	pH phenotype with numerical limits	TRAIT	METPO:1000531	pH phenotype with numerical limits	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/growth_range_phenotype_with_numerical_limits.yaml | data/traits/environment/ph_phenotype_with_numerical_limits.yaml | data/traits/environment/ph_range.yaml | data/traits/environment/ph_range_high.yaml | data/traits/environment/ph_range_low.yaml | data/traits/environment/ph_range_mid1.yaml | data/traits/environment/ph_range_mid2.yaml | data/traits/environment/ph_range_mid3.yaml | data/traits/environment/ph_range_very_low.yaml	9	pH range	TRAIT	METPO:1000332	pH range	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_high.yaml	1	pH range high	TRAIT	METPO:1000464	pH range high	CANONICAL_LABEL			Alkali Tolerant | Alkaliphile | Extreme Alkaliphile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_low.yaml	1	pH range low	TRAIT	METPO:1000460	pH range low	CANONICAL_LABEL			Acid Tolerant | Acidophile | Facultative acidophile | Obligative acidophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_mid1.yaml	1	pH range mid1	TRAIT	METPO:1000461	pH range mid1	CANONICAL_LABEL			Alkali Tolerant | Facultative acidophile | Neutrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_mid2.yaml	1	pH range mid2	TRAIT	METPO:1000462	pH range mid2	CANONICAL_LABEL			Alkali Tolerant | Alkaliphile | Facultative acidophile | Neutrophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_mid3.yaml	1	pH range mid3	TRAIT	METPO:1000463	pH range mid3	CANONICAL_LABEL			Alkali Tolerant | Alkaliphile | Extreme Alkaliphile | Facultative acidophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/environment/ph_range_very_low.yaml	1	pH range very low	TRAIT	METPO:1000459	pH range very low	CANONICAL_LABEL			Acid Tolerant | Acidophile | Extreme Acidophile | Facultative acidophile | Obligative acidophile		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/genomics/pangenome_openness.yaml	1	pangenome openness	TRAIT	traitmech:000102							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/ecology/parasitism.yaml	1	parasitism	TRAIT	traitmech:000043							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/methanotrophic.yaml	1	particulate methane monooxygenase (pMMO)	GENE_OR_PROTEIN	GO:0015050	methane monooxygenase complex	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/ecology/pathogenic_to_host.yaml | data/traits/upper/phenotype.yaml	2	pathogenic to host	TRAIT	METPO:1004000	pathogenic to host	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/cell_shape.yaml | data/traits/morphology/cell_width.yaml | data/traits/morphology/gram_stain.yaml | data/traits/morphology/sphere_shaped.yaml	4	peptidoglycan cell wall	CELLULAR_LOCALIZATION	GO:0009274	peptidoglycan-based cell wall	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/bacillus_shaped.yaml | data/traits/morphology/cell_shape.yaml | data/traits/morphology/coccobacillus_shaped.yaml | data/traits/morphology/rod_shaped.yaml	4	peptidoglycan synthesis	BIOLOGICAL_PROCESS	GO:0009252	peptidoglycan biosynthetic process	EXACT_SYNONYM			murein biosynthesis | murein biosynthetic process | peptidoglycan anabolism | peptidoglycan biosynthesis | peptidoglycan formation | peptidoglycan synthesis		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/natural_competence.yaml	1	periplasm	CELLULAR_LOCALIZATION	GO:0042597	periplasmic space	EXACT_SYNONYM			periplasm		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/axially_filamented.yaml | data/traits/morphology/gram_negative.yaml | data/traits/physiology/methylotrophic.yaml	3	periplasmic space	CELLULAR_LOCALIZATION	GO:0042597	periplasmic space	CANONICAL_LABEL			periplasm		EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/morphology/peritrichous.yaml	1	peritrichous	TRAIT	traitmech:000060							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/physiology/persister_cell_formation.yaml	1	persister cell formation	TRAIT	traitmech:000082							NO_DIRECT_SOURCE
causal_node	data/traits/**/*.yaml	data/traits/morphology/green_pigmented.yaml	1	phenazine biosynthesis	PATHWAY	GO:0002047	phenazine biosynthetic process	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/upper/phenotype.yaml | data/traits/upper/quality.yaml	2	phenotype	TRAIT	METPO:1000059	phenotype	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/metabolism/dicarboxylate_four_hydroxybutyrate_cycle.yaml	1	phosphoenolpyruvate carboxylase	GENE_OR_PROTEIN	GO:0008964	phosphoenolpyruvate carboxylase activity	NO_EXACT_LABEL_MATCH					SEMANTIC_NOT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/photoautotrophic.yaml	1	photoautotrophic	TRAIT	METPO:1000656	photoautotrophic	CANONICAL_LABEL					EXACT_LEXICAL
causal_node	data/traits/**/*.yaml	data/traits/physiology/photoheterotrophic.yaml	1	photoheterotrophic	TRAIT	METPO:1000657	photoheterotrophic	CANONICAL_LABEL					EXACT_LEXICAL
