file	line	curie	claimed_label	ontology_label	verdict	similarity	row
research/traits/metabolism/respiration-deep-research-falcon.md	203	CHEBI:16389	extracellular electron transfer	ubiquinones	OK_IN_ROW	1.00	| Extracellular electron transfer | intracellular donor oxidation → quinol pool → CymA/periplasmic carriers → outer-membrane conduit → extracellular acceptor reduction (minerals/electrode) (ford2024theelectrontransport pages 1-2, shaw2025independentlyevolvedextracellular pages 1-2, soares2025toolsforenhancing pages 5-8) | Fe(III) (label-only); Mn(IV) (label-only); electrode/anode (label-only); menaquinone (CHEBI:18009); ubiquinone (CHEBI:16389); MtrCAB (label-only); CymA (label-only); Omc/Pcc pathways (label-only) | Strong for electroactive taxa such as Shewanella/Geobacter relatives; not a universal respiration mechanism. Quantitative support includes measured single-cell/current outputs in BES literature, but transfer architectures are lineage-specific (ford2024theelectrontransport pages 1-2, soares2025toolsforenhancing pages 5-8) |
research/traits/metabolism/respiration-deep-research-falcon.md	204	CHEBI:15379	respiratory flexibility / switching	dioxygen	OK_IN_ROW	1.00	| Respiratory flexibility / switching | environmental O2 availability shift → transcriptional/metabolic switch between terminal acceptors (e.g., sulfate ↔ oxygen; denitrification/fermentation under anoxia) (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) | oxygen (CHEBI:15379); sulfate (CHEBI:16189); nitrate (CHEBI:17632); nitrite (CHEBI:16301); denitrification (GO:0019363) | Moderate-to-strong but context-dependent; directly shown in specific systems, so curate as facultative or taxon-scoped rather than universal for respiration trait (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	204	CHEBI:16189	respiratory flexibility / switching	sulfate	OK_IN_ROW	1.00	| Respiratory flexibility / switching | environmental O2 availability shift → transcriptional/metabolic switch between terminal acceptors (e.g., sulfate ↔ oxygen; denitrification/fermentation under anoxia) (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) | oxygen (CHEBI:15379); sulfate (CHEBI:16189); nitrate (CHEBI:17632); nitrite (CHEBI:16301); denitrification (GO:0019363) | Moderate-to-strong but context-dependent; directly shown in specific systems, so curate as facultative or taxon-scoped rather than universal for respiration trait (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	204	CHEBI:17632	respiratory flexibility / switching	nitrate	OK_IN_ROW	1.00	| Respiratory flexibility / switching | environmental O2 availability shift → transcriptional/metabolic switch between terminal acceptors (e.g., sulfate ↔ oxygen; denitrification/fermentation under anoxia) (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) | oxygen (CHEBI:15379); sulfate (CHEBI:16189); nitrate (CHEBI:17632); nitrite (CHEBI:16301); denitrification (GO:0019363) | Moderate-to-strong but context-dependent; directly shown in specific systems, so curate as facultative or taxon-scoped rather than universal for respiration trait (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	204	CHEBI:16301	respiratory flexibility / switching	nitrite	OK_IN_ROW	1.00	| Respiratory flexibility / switching | environmental O2 availability shift → transcriptional/metabolic switch between terminal acceptors (e.g., sulfate ↔ oxygen; denitrification/fermentation under anoxia) (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) | oxygen (CHEBI:15379); sulfate (CHEBI:16189); nitrate (CHEBI:17632); nitrite (CHEBI:16301); denitrification (GO:0019363) | Moderate-to-strong but context-dependent; directly shown in specific systems, so curate as facultative or taxon-scoped rather than universal for respiration trait (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	204	GO:0019363	respiratory flexibility / switching	pyridine nucleotide biosynthetic process	DRIFT	0.31	| Respiratory flexibility / switching | environmental O2 availability shift → transcriptional/metabolic switch between terminal acceptors (e.g., sulfate ↔ oxygen; denitrification/fermentation under anoxia) (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) | oxygen (CHEBI:15379); sulfate (CHEBI:16189); nitrate (CHEBI:17632); nitrite (CHEBI:16301); denitrification (GO:0019363) | Moderate-to-strong but context-dependent; directly shown in specific systems, so curate as facultative or taxon-scoped rather than universal for respiration trait (dyksma2023oxygenrespirationand pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	205	CHEBI:50366	assay boundaries / non-defining proxies	6-methylprednisolone	DRIFT	0.22	| Assay boundaries / non-defining proxies | resazurin/tetrazolium reduction or generic metabolic dye conversion ↛ direct evidence of O2 respiration or respiration trait state; methane oxidation under anoxia may involve fermentation or denitrification after O2-dependent activation step (braissant2020areviewof pages 1-2, sina2024persistentactivityof pages 1-2) | resazurin (CHEBI:50366); tetrazolium salts (label-only); oxygen consumption assay (label-only) | Strong caution: assay readouts can reflect metabolism without directly measuring respiration, and some pathways mix respiratory and non-respiratory energetics; avoid curating assay proxy as causal trait edge (braissant2020areviewof pages 1-2, sina2024persistentactivityof pages 1-2) |
research/traits/metabolism/respiration-deep-research-falcon.md	219	GO:0022900	electron transport chain	electron transport chain	OK_LABEL	1.00	| electron transport chain | `GO:0022900` | Broad process node. |
research/traits/metabolism/respiration-deep-research-falcon.md	220	GO:0015992	proton transport		UNRESOLVED	0.00	| proton transport | `GO:0015992` | Use beneath broader electrochemical-ion-gradient formation. |
research/traits/metabolism/respiration-deep-research-falcon.md	221	GO:0006754	atp biosynthetic process	ATP biosynthetic process	OK_LABEL	1.00	| ATP biosynthetic process | `GO:0006754` | Productive energy-conservation output. |
research/traits/metabolism/respiration-deep-research-falcon.md	222	GO:0019363	denitrification	pyridine nucleotide biosynthetic process	DRIFT	0.38	| denitrification | `GO:0019363` | Anaerobic respiratory specialization. |
research/traits/metabolism/respiration-deep-research-falcon.md	232	CHEBI:15379	oxygen	dioxygen	OK_LABEL	1.00	| oxygen | `CHEBI:15379` | Aerobic terminal acceptor. |
research/traits/metabolism/respiration-deep-research-falcon.md	233	CHEBI:15377	water	water	OK_LABEL	1.00	| water | `CHEBI:15377` | Product of oxygen reduction. |
research/traits/metabolism/respiration-deep-research-falcon.md	234	CHEBI:17632	nitrate	nitrate	OK_LABEL	1.00	| nitrate | `CHEBI:17632` | Alternative acceptor. |
research/traits/metabolism/respiration-deep-research-falcon.md	235	CHEBI:16301	nitrite	nitrite	OK_LABEL	1.00	| nitrite | `CHEBI:16301` | Acceptor/intermediate in nitrogen respiration. |
research/traits/metabolism/respiration-deep-research-falcon.md	236	CHEBI:18012	fumarate	fumaric acid	DRIFT	0.74	| fumarate | `CHEBI:18012` | Organic terminal acceptor. |
research/traits/metabolism/respiration-deep-research-falcon.md	237	CHEBI:16189	sulfate	sulfate	OK_LABEL	1.00	| sulfate | `CHEBI:16189` | Sulfate-respiration acceptor/substrate. |
research/traits/metabolism/respiration-deep-research-falcon.md	238	CHEBI:18498	sulfite		UNRESOLVED	0.00	| sulfite | `CHEBI:18498` | Activated downstream acceptor in Dsr pathway. |
research/traits/metabolism/respiration-deep-research-falcon.md	239	CHEBI:16134	sulfide	ammonia	DRIFT	0.17	| sulfide | `CHEBI:16134` | Reduced sulfur product. |
research/traits/metabolism/respiration-deep-research-falcon.md	240	CHEBI:28262	dimethyl sulfoxide	dimethyl sulfoxide	OK_LABEL	1.00	| dimethyl sulfoxide | `CHEBI:28262` | Alternative acceptor. |
research/traits/metabolism/respiration-deep-research-falcon.md	241	CHEBI:16908	nadh	NADH	OK_LABEL	1.00	| NADH | `CHEBI:16908` | Soluble electron donor/carrier. |
research/traits/metabolism/respiration-deep-research-falcon.md	242	CHEBI:15740	formate	formate	OK_LABEL	1.00	| formate | `CHEBI:15740` | Respiratory electron donor in several systems. |
research/traits/metabolism/respiration-deep-research-falcon.md	243	CHEBI:18009	menaquinone	NADP(+)	DRIFT	0.27	| menaquinone | `CHEBI:18009` | Membrane electron carrier. |
research/traits/metabolism/respiration-deep-research-falcon.md	244	CHEBI:16389	ubiquinone	ubiquinones	OK_LABEL	1.00	| ubiquinone | `CHEBI:16389` | Membrane electron carrier. |
research/traits/metabolism/respiration-deep-research-falcon.md	245	CHEBI:50366	resazurin	6-methylprednisolone	DRIFT	0.29	| resazurin | `CHEBI:50366` | Assay reagent, not a defining trait node. |
research/traits/metabolism/respiration-deep-research-falcon.md	256	GO:0004129	aerobic terminal branch	cytochrome-c oxidase activity	OK_IN_ROW	1.00	| Aerobic terminal branch | cytochrome-c oxidase; quinol oxidases; heme–copper oxidases | `GO:0004129` may ground cytochrome-c oxidase activity. Type A CcO evidence is strongest; do not generalize identical proton-pumping stoichiometry to every oxidase (wikstrom2018oxygenactivationand pages 1-2). |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	191	CHEBI:28017	substrate	starch	OK_IN_ROW	1.00	| SUBSTRATE | starch (amylose + amylopectin) | CHEBI:28017 | Primary polymeric substrate of the trait; α-glucan composed of linear amylose and branched amylopectin targeted by microbial amylases and related enzymes (foley2016thesusoperon pages 1-2, sidar2020carbohydratebindingmodules pages 2-3) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	192	CHEBI:62174	substrate	alpha-D-ManpNAc-(1-P-6)-alpha-D-ManpNAc-(1-P-6)-alpha-D-ManpNAc	DRIFT	0.11	| SUBSTRATE | maltodextrins | CHEBI:62174 | Soluble linear or branched starch hydrolysis products transported and further metabolized intracellularly/periplasmically; major intermediates in bacterial starch use (dippel2005themaltodextrinsystem pages 1-2, dippel2005themaltodextrinsystem pages 2-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	194	CHEBI:33116	substrate	iodine(1+)	DRIFT	0.19	| SUBSTRATE | cyclodextrins | CHEBI:33116 | Cyclic maltooligosaccharides formed from starch by CGTases and degraded by cyclodextrinases/cyclomaltodextrinases in some bacteria (mascelli2024geneticandenzymatic pages 7-8, mascelli2024geneticandenzymatic pages 12-13) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	196	CHEBI:17234	product / intermediate	glucose	OK_IN_ROW	1.00	| PRODUCT / INTERMEDIATE | glucose | CHEBI:17234 | End product of exo-acting glucosidases/glucoamylases and central metabolite imported into cytoplasm for glycolysis (sidar2020carbohydratebindingmodules pages 2-3, foley2016thesusoperon pages 2-3) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	197	CHEBI:17306	product / intermediate	maltose	OK_IN_ROW	1.00	| PRODUCT / INTERMEDIATE | maltose | CHEBI:17306 | Common product of starch hydrolysis and substrate for ABC or PTS uptake systems and maltose phosphorylase-dependent catabolism (mokhtari2013enterococcusfaecalisutilizes pages 1-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	198	CHEBI:63533	product / intermediate	gonadotropin releasing hormone agonist	DRIFT	0.37	| PRODUCT / INTERMEDIATE | maltotriose | CHEBI:63533 | Important maltooligosaccharide intermediate and inducer of the mal regulon in enterobacteria (dippel2005themaltodextrinsystem pages 7-8, dippel2005themaltodextrinsystem pages 2-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	199	CHEBI:64342	product / intermediate	3-hydroxypicolinic acid	DRIFT	0.32	| PRODUCT / INTERMEDIATE | maltotetraose | CHEBI:64342 | Intermediate maltooligosaccharide substrate for MalP and related intracellular maltodextrin catabolic enzymes (dippel2005themaltodextrinsystem pages 4-5) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	200	CHEBI:4170	product / intermediate	D-glucopyranose 6-phosphate	DRIFT	0.45	| PRODUCT / INTERMEDIATE | glucose-1-phosphate | CHEBI:4170 | Product of phosphorolysis by maltodextrin phosphorylase or maltose phosphorylase; converted to glucose-6-phosphate before glycolysis (dippel2005themaltodextrinsystem pages 2-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	201	CHEBI:61548	product / intermediate	D-glucopyranose 6-phosphate(2-)	DRIFT	0.38	| PRODUCT / INTERMEDIATE | glucose-6-phosphate | CHEBI:61548 | Central metabolic intermediate generated from glucose or glucose-1-phosphate and fed into glycolysis (mokhtari2013enterococcusfaecalisutilizes pages 2-4, dippel2005themaltodextrinsystem pages 2-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	202	CHEBI:15603	product / intermediate	L-leucine	OK_IN_ROW	1.00	| PRODUCT / INTERMEDIATE | maltose-6-phosphate | CHEBI:15603 | PTS-derived intracellular intermediate in some Firmicutes; dephosphorylated by MapP or hydrolyzed by phospho-α-glucosidases (mokhtari2013enterococcusfaecalisutilizes pages 1-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	203	CHEBI:27714	product / intermediate	6-acetyl-2-amino-3,7,8,9-tetrahydropyrimido[4,5-b][1,4]diazepin-4-one	DRIFT	0.28	| PRODUCT / INTERMEDIATE | panose | CHEBI:27714 | Trisaccharide product formed when SusG accommodates α-1,6 linkages while acting on pullulan-like substrates; useful marker of mixed-linkage processing (foley2016thesusoperon pages 5-7) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	222	GO:0009401	regulatory	phosphoenolpyruvate-dependent sugar phosphotransferase system	DRIFT	0.21	| REGULATORY | carbon catabolite repression | GO:0009401 | Global carbon-source control mechanism repressing maltose/starch utilization genes in the presence of preferred carbohydrates such as glucose (davidson2010bindingproteindependentuptake pages 2-4) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	232	GO:2001070	molecular function	starch binding	OK_IN_ROW	1.00	| MOLECULAR FUNCTION | starch binding | GO:2001070 | Molecular function enabling capture of starch or related α-glucans at the cell surface or via CBMs (foley2016thesusoperon pages 8-10, foley2016thesusoperon pages 5-7) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	233	GO:0004556	molecular function	alpha-amylase activity	DRIFT	0.33	| MOLECULAR FUNCTION | α-1,4-glucan hydrolysis | GO:0004556 | Hydrolysis of internal or terminal α-1,4 linkages in starch-derived glucans by α-amylases, glucoamylases, and related enzymes (foley2016thesusoperon pages 5-7, sidar2020carbohydratebindingmodules pages 2-3) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	235	GO:0004645	molecular function	1,4-alpha-oligoglucan phosphorylase activity	DRIFT	0.37	| MOLECULAR FUNCTION | phosphorolysis | GO:0004645 | Cleavage of glycosidic bonds with phosphate to yield sugar phosphates, as in MalP and maltose phosphorylase reactions (dippel2005themaltodextrinsystem pages 2-2, mokhtari2013enterococcusfaecalisutilizes pages 4-5) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	236	GO:0005576	cellular localization	extracellular region	OK_IN_ROW	1.00	| CELLULAR LOCALIZATION | extracellular | GO:0005576 | Compartment where secreted or cell-surface-tethered amylases can initially contact polymeric starch, especially in Gram-positive and fungal systems (sidar2020carbohydratebindingmodules pages 2-3, foley2016thesusoperon pages 7-8) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	237	GO:0019867	cellular localization	outer membrane	OK_IN_ROW	1.00	| CELLULAR LOCALIZATION | outer membrane | GO:0019867 | Location of SusC/D/E/F/G and LamB-mediated substrate capture, hydrolysis, and transport in Gram-negative bacteria (foley2016thesusoperon pages 2-3, dippel2005themaltodextrinsystem pages 1-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	238	GO:0042597	cellular localization	periplasmic space	OK_IN_ROW	1.00	| CELLULAR LOCALIZATION | periplasm | GO:0042597 | Compartment where Bacteroides SusA and SusB or enterobacterial MalE-mediated processing/transport steps occur (foley2016thesusoperon pages 2-3, brown2024acarboseimpairsgut pages 1-3) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	239	GO:0005737	cellular localization	cytoplasm	OK_IN_ROW	1.00	| CELLULAR LOCALIZATION | cytoplasm | GO:0005737 | Site of intracellular maltodextrin metabolism by MalP, MalQ, MalZ and downstream entry of glucose-6-phosphate into glycolysis (dippel2005themaltodextrinsystem pages 2-2) |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	304	CHEBI:28017	starch	starch	OK_LABEL	1.00	| Starch | CHEBI:28017 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	305	CHEBI:17234	glucose	glucose	OK_LABEL	1.00	| Glucose | CHEBI:17234 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	306	CHEBI:17306	maltose	maltose	OK_LABEL	1.00	| Maltose | CHEBI:17306 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	307	CHEBI:63533	maltotriose	gonadotropin releasing hormone agonist	DRIFT	0.30	| Maltotriose | CHEBI:63533 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	308	CHEBI:4170	glucose-1-phosphate	D-glucopyranose 6-phosphate	DRIFT	0.91	| Glucose-1-phosphate | CHEBI:4170 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	309	CHEBI:61548	glucose-6-phosphate	D-glucopyranose 6-phosphate(2-)	DRIFT	0.97	| Glucose-6-phosphate | CHEBI:61548 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	310	CHEBI:15603	maltose-6-phosphate	L-leucine	OK_LABEL	1.00	| Maltose-6-phosphate | CHEBI:15603 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	328	GO:2001070	starch binding	starch binding	OK_LABEL	1.00	| Starch binding | GO:2001070 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	329	GO:0004556	α-1,4-glucan hydrolysis	alpha-amylase activity	DRIFT	0.54	| α-1,4-glucan hydrolysis | GO:0004556 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	330	GO:0004645	phosphorolysis	1,4-alpha-oligoglucan phosphorylase activity	DRIFT	0.67	| Phosphorolysis | GO:0004645 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	331	GO:0009401	ccr	phosphoenolpyruvate-dependent sugar phosphotransferase system	DRIFT	0.03	| CCR | GO:0009401 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	332	GO:0042597	periplasm	periplasmic space	OK_LABEL	1.00	| Periplasm | GO:0042597 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	333	GO:0019867	outer membrane	outer membrane	OK_LABEL	1.00	| Outer membrane | GO:0019867 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	334	GO:0005737	cytoplasm	cytoplasm	OK_LABEL	1.00	| Cytoplasm | GO:0005737 |
research/traits/metabolism/starch_degradation-deep-research-falcon.md	335	GO:0005576	extracellular	extracellular region	OK_LABEL	1.00	| Extracellular | GO:0005576 |
research/traits/metabolism/syntrophy-deep-research-falcon.md	339	CHEBI:15378	syntrophy (metpo:1002006)	hydron	DRIFT	0.33	| Syntrophy (METPO:1002006) | requires removal of | CHEBI:15378 hydrogen; CHEBI:15740 formate | Strong; foundational reviews, broad across methanogenic syntrophy | 10.1111/j.1758-2229.2010.00147.x; 10.1128/aem.00384-23 | “intermediates they exchanged must be kept at a low level for efficient cooperation”; oxidation becomes feasible only when methanogens maintain low H2/formate | Core defining edge for trait scope; broad and curatable at class level (muller2010syntrophicbutyrateand pages 1-2, jin2023syntrophicpropionateoxidation pages 1-2) |
research/traits/metabolism/syntrophy-deep-research-falcon.md	339	CHEBI:15740	syntrophy (metpo:1002006)	formate	OK_IN_ROW	1.00	| Syntrophy (METPO:1002006) | requires removal of | CHEBI:15378 hydrogen; CHEBI:15740 formate | Strong; foundational reviews, broad across methanogenic syntrophy | 10.1111/j.1758-2229.2010.00147.x; 10.1128/aem.00384-23 | “intermediates they exchanged must be kept at a low level for efficient cooperation”; oxidation becomes feasible only when methanogens maintain low H2/formate | Core defining edge for trait scope; broad and curatable at class level (muller2010syntrophicbutyrateand pages 1-2, jin2023syntrophicpropionateoxidation pages 1-2) |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	221	CHEBI:16526	carbon dioxide	carbon dioxide	OK_LABEL	1.00	| carbon dioxide | `CHEBI:16526` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	222	CHEBI:17245	carbon monoxide	carbon monoxide	OK_LABEL	1.00	| carbon monoxide | `CHEBI:17245` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	223	CHEBI:15740	formate	formate	OK_LABEL	1.00	| formate | `CHEBI:15740` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	224	CHEBI:18276	hydrogen	dihydrogen	OK_LABEL	1.00	| hydrogen | `CHEBI:18276` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	225	CHEBI:15346	coenzyme a	coenzyme A	OK_LABEL	1.00	| coenzyme A | `CHEBI:15346` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	226	CHEBI:15351	acetyl-coa	acetyl-CoA	OK_LABEL	1.00	| acetyl-CoA | `CHEBI:15351` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	227	CHEBI:30089	acetate	acetate	OK_LABEL	1.00	| acetate | `CHEBI:30089` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	228	CHEBI:15361	pyruvate	pyruvate	OK_LABEL	1.00	| pyruvate | `CHEBI:15361` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	229	CHEBI:15422	atp	ATP	OK_LABEL	1.00	| ATP | `CHEBI:15422` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	230	CHEBI:16761	adp	ADP	OK_LABEL	1.00	| ADP | `CHEBI:16761` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	231	CHEBI:15635	tetrahydrofolate	(6S)-5,6,7,8-tetrahydrofolic acid	OK_LABEL	1.00	| tetrahydrofolate | `CHEBI:15635` |
research/traits/metabolism/wood_ljungdahl_pathway-deep-research-falcon.md	257	GO:0045259	atp synthase	proton-transporting ATP synthase complex	OK_LABEL	1.00	| ATP synthase | `GO:0045259` candidate | Converts ion motive force to ATP. |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	180	CHEBI:18336	xylan	4-(phosphonooxy)-L-threonine	DRIFT	0.29	| Xylan | substrate/chemical | CHEBI:18336 | Core hemicellulosic polymer degraded in this trait; β-1,4-linked xylopyranosyl backbone with variable substitutions (liu2024intracellularremovalof pages 1-2, leschonski2024structuredependentstimulationof pages 2-4) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	185	CHEBI:15440	d-xylose	squalene	DRIFT	0.27	| D-Xylose | substrate/chemical | CHEBI:15440 | Major monomer released from xylan and substrate for downstream catabolism (liu2022selfishuptakeversus pages 9-12, liu2023theweimbergpathway pages 1-3) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	186	CHEBI:30851	l-arabinose	keto-phenylpyruvic acid	DRIFT	0.41	| L-Arabinose | substrate/chemical | CHEBI:30851 | Side-chain sugar released by arabinofuranosidases during arabinoxylan debranching (liu2022selfishuptakeversus pages 9-12, liu2022selfishuptakeversus pages 6-9) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	188	CHEBI:15366	acetic acid	acetic acid	OK_LABEL	1.00	| Acetic acid | substrate/chemical | CHEBI:15366 | Product of acetyl xylan esterase activity on acetylated xylan/AXOS (liu2024intracellularremovalof pages 1-2, leschonski2024structuredependentstimulationof pages 2-4) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	189	CHEBI:17620	ferulic acid	trans-ferulic acid	OK_LABEL	1.00	| Ferulic acid | substrate/chemical | CHEBI:17620 | Phenolic substituent removed by feruloyl esterases; can cross-link arabinoxylans (liu2024intracellularremovalof pages 1-2, leschonski2024structuredependentstimulationof pages 2-4) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	190	CHEBI:32974	p-coumaric acid		UNRESOLVED	0.00	| p-Coumaric acid | substrate/chemical | CHEBI:32974 | Phenolic decoration removed from acylated AXOS in some systems such as XuaH-containing clusters (liu2024intracellularremovalof pages 1-2) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	192	CHEBI:16810	α-ketoglutarate	2-oxoglutarate(2-)	DRIFT	0.96	| α-Ketoglutarate | metabolite | CHEBI:16810 | Downstream product of the Weimberg pathway in non-phosphorylative xylose catabolism (liu2023theweimbergpathway pages 1-3) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	216	GO:0046177	cellulosome	obsolete D-gluconate catabolic process	OBSOLETE	1.00	| Cellulosome | biological process/module | GO:0046177 | Extracellular multienzyme complex used by some anaerobes for coordinated plant cell wall/xylan deconstruction (lindic2025structuralandfunctional pages 9-10) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	219	GO:0005576	extracellular	extracellular region	OK_LABEL	1.00	| Extracellular | cellular localization | GO:0005576 | Frequent location for secreted xylanases, esterases, and cellulosomal attack on polymeric xylan (liu2022selfishuptakeversus pages 1-2, lindic2025structuralandfunctional pages 9-10) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	220	GO:0042597	periplasm	periplasmic space	OK_LABEL	1.00	| Periplasm | cellular localization | GO:0042597 | Bacteroidetes compartment where imported xylan-derived oligosaccharides undergo further processing (zhang2014xylanutilizationin pages 2-2) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	221	GO:0005737	cytoplasm	cytoplasm	OK_LABEL	1.00	| Cytoplasm | cellular localization | GO:0005737 | Site of Xua-mediated AXOS degradation and xylose catabolic pathways such as xylA/xylB or Weimberg (liu2022selfishuptakeversus pages 9-12, liu2023theweimbergpathway pages 1-3) |
research/traits/metabolism/xylan_degradation-deep-research-falcon.md	222	GO:0009279	cell surface (outer membrane)	cell outer membrane	DRIFT	0.83	| Cell surface (outer membrane) | cellular localization | GO:0009279 | Site of SusC/SusD-like binding, outer-membrane transport, and initial glycan capture in Bacteroidetes (martin2025metabolismofhemicelluloses pages 3-5, zhang2014xylanutilizationin pages 6-7) |
research/traits/morphology/capsule-deep-research-falcon.md	192	GO:0009255	repeat-unit assembly	Entner-Doudoroff pathway through 6-phosphogluconate	DRIFT	0.25	| repeat-unit assembly | process | GO:0009255 | Closest generic GO process is polysaccharide biosynthetic process; use more specific label-only child if needed (whitfield2020assemblyofbacterial pages 5-6) |
research/traits/morphology/capsule-deep-research-falcon.md	193	GO:0015774	capsular polysaccharide export	polysaccharide transport	OK_IN_ROW	1.00	| capsular polysaccharide export | process | GO:0015774 | GO term likely too generic for polysaccharide transport; label-only may be safer unless exact GO term is verified (kuklewicz2024molecularinsightsinto pages 1-2, whitfield2020assemblyofbacterial pages 9-10) |
research/traits/morphology/capsule-deep-research-falcon.md	196	CHEBI:16460	undecaprenyl phosphate	polyprenol phosphate	DRIFT	0.75	| undecaprenyl phosphate | chemical | CHEBI:16460 | Conservative CHEBI for undecaprenyl phosphate carrier lipid; verify if diphosphate form is needed in curation (rendueles2020decipheringtherole pages 2-4, whitfield2020assemblyofbacterial pages 5-6) |
research/traits/morphology/capsule-deep-research-falcon.md	197	CHEBI:17517	phosphatidylglycerol	phosphatidylglycerol	OK_LABEL	1.00	| phosphatidylglycerol | chemical | CHEBI:17517 | Conserved lipid acceptor for Kdo-linked ABC-pathway anchors (whitfield2020assemblyofbacterial pages 10-11, kuklewicz2024molecularinsightsinto pages 1-2) |
research/traits/morphology/capsule-deep-research-falcon.md	198	CHEBI:58711	kdo	4-azaniumyl-4-deoxy-alpha-L-arabinopyranosyl undecaprenyl phosphate	DRIFT	0.07	| Kdo | chemical | CHEBI:58711 | 3-deoxy-D-manno-oct-2-ulosonic acid; central in ABC-pathway linker glycolipid (kuklewicz2024molecularinsightsinto pages 1-2, whitfield2020assemblyofbacterial pages 10-11) |
